-14.5269	-17.3606	0.6	1.5708	-19.3487	-13.1841	0.6	1.5708	-13.5904	-11.4023	0.6	1.5708	-20.2619	-19.1319	0.6	1.5708	
-15.3779	-18.1525	0.6	1.5708	-20.2467	-13.9926	0.6	1.5708	-14.493	-12.1785	0.6	1.5708	-21.1293	-19.9064	0.6	1.5708	
-16.2426	-18.959	0.6	1.5708	-21.1687	-14.8068	0.6	1.5708	-15.4394	-12.9909	0.6	1.5708	-21.9926	-20.7209	0.6	1.5708	
-17.1158	-19.7862	0.6	1.5708	-22.1482	-15.6245	0.6	1.5708	-16.3923	-13.8111	0.6	1.5708	-22.8638	-21.5948	0.6	1.5708	
-18.0018	-20.6231	0.6	1.5708	-23.1231	-16.4726	0.6	1.5708	-17.3734	-14.6403	0.6	1.5708	-23.7544	-22.4715	0.6	1.5708	
-18.8451	-21.4679	0.6	1.5708	-24.1173	-17.3476	0.6	1.5708	-18.3614	-15.4997	0.6	1.5708	-24.6484	-23.3419	0.6	1.5708	
-19.6939	-22.3555	0.6	1.5708	-25.138	-18.2239	0.6	1.5708	-19.4063	-16.3438	0.6	1.5708	-25.5094	-24.2237	0.6	1.5708	
-20.3447	-23.2196	0.6	1.5708	-26.1849	-19.1309	0.6	1.5708	-20.4511	-17.2483	0.6	1.5708	-26.3828	-25.1108	0.6	1.5708	
-20.8666	-24.0975	0.6	1.5708	-27.2452	-20.0219	0.6	1.5708	-21.5127	-18.1577	0.6	1.5708	-27.1341	-26.0424	0.6	1.5708	
-21.0855	-24.9077	0.6	1.5708	-28.3312	-20.9801	0.6	1.5708	-22.6018	-19.1196	0.6	1.5708	-27.7521	-26.9566	0.6	1.5708	
-20.803	-25.4549	0.6	1.5708	-29.4499	-21.9598	0.6	1.5708	-23.6966	-20.1753	0.6	1.5708	-28.0806	-27.8559	0.6	1.5708	
-20.2313	-25.6223	0.6	1.5708	-30.5531	-23.0779	0.6	1.5708	-24.7969	-21.3649	0.6	1.5708	-27.883	-28.7256	0.6	1.5708	
-19.6769	-24.6373	0.6	1.5708	-31.5858	-24.6023	0.6	1.5708	-25.8897	-22.5696	0.6	1.5708	-27.1811	-29.3878	0.6	1.5708	
-20.0906	-23.2855	0.6	1.5708	-32.4719	-26.3674	0.6	1.5708	-26.9854	-23.8027	0.6	1.5708	-25.5972	-29.6861	0.6	1.5708	
-20.6571	-21.9467	0.6	1.5708	-33.2911	-28.181	0.6	1.5708	-28.0568	-25.032	0.6	1.5708	-23.9951	-29.9499	0.6	1.5708	
-21.2233	-20.6119	0.6	1.5708	-33.9234	-30.0923	0.6	1.5708	-29.1244	-26.2732	0.6	1.5708	-22.7093	-29.1103	0.6	1.5708	
-21.7851	-19.273	0.6	1.5708	-34.3553	-32.0406	0.6	1.5708	-30.2049	-27.51	0.6	1.5708	-21.6395	-27.9485	0.6	1.5708	
-22.3746	-17.934	0.6	1.5708	-34.4475	-34.0528	0.6	1.5708	-31.2657	-28.7186	0.6	1.5708	-20.5777	-26.7707	0.6	1.5708	
-22.9473	-16.6069	0.6	1.5708	-33.959	-36.0064	0.6	1.5708	-32.3346	-29.9592	0.6	1.5708	-19.5156	-25.609	0.6	1.5708	
-23.5154	-15.2756	0.6	1.5708	-32.733	-37.5892	0.6	1.5708	-33.4205	-31.1834	0.6	1.5708	-18.4495	-24.4513	0.6	1.5708	
-24.0709	-13.9282	0.6	1.5708	-30.8326	-38.0437	0.6	1.5708	-34.4861	-32.3877	0.6	1.5708	-17.3994	-23.2976	0.6	1.5708	
-24.6463	-12.5808	0.6	1.5708	-28.891	-38.3532	0.6	1.5708	-35.5555	-33.6241	0.6	1.5708	-16.3372	-22.14	0.6	1.5708	
-25.2251	-11.2293	0.6	1.5708	-26.9532	-38.6783	0.6	1.5708	-36.654	-34.8321	0.6	1.5708	-15.2589	-20.9704	0.6	1.5708	
-25.8033	-9.88962	0.6	1.5708	-25.0351	-38.9743	0.6	1.5708	-37.7505	-36.0568	0.6	1.5708	-14.2047	-19.8207	0.6	1.5708	
-26.3807	-8.54981	0.6	1.5708	-23.081	-39.2901	0.6	1.5708	-38.8299	-37.2941	0.6	1.5708	-13.1345	-18.6751	0.6	1.5708	
-26.9373	-7.21784	0.6	1.5708	-21.1426	-39.5931	0.6	1.5708	-39.9058	-38.4992	0.6	1.5708	-12.0484	-17.5294	0.6	1.5708	
-27.4975	-5.87379	0.6	1.5708	-19.212	-39.8916	0.6	1.5708	-40.9764	-39.7368	0.6	1.5708	-10.9788	-16.3835	0.6	1.5708	
-28.0612	-4.53366	0.6	1.5708	-17.2934	-40.1856	0.6	1.5708	-42.0684	-40.9698	0.6	1.5708	-9.92134	-15.2135	0.6	1.5708	
-28.6125	-3.20941	0.6	1.5708	-15.3746	-40.4953	0.6	1.5708	-43.1556	-42.1832	0.6	1.5708	-8.85569	-14.0677	0.6	1.5708	
-29.1873	-1.88107	0.6	1.5708	-13.4236	-40.8201	0.6	1.5708	-44.2364	-43.3976	0.6	1.5708	-7.8062	-12.9217	0.6	1.5708	
-29.7611	-0.544539	0.6	1.5708	-11.4682	-41.1357	0.6	1.5708	-45.2989	-44.625	0.6	1.5708	-6.74867	-11.7557	0.6	1.5708	
-30.3379	0.792184	0.6	1.5708	-9.53256	-41.4463	0.6	1.5708	-46.2471	-45.716	0.6	1.5708	-5.69896	-10.5779	0.6	1.5708	
-30.8857	2.12112	0.6	1.5708	-7.60461	-41.7559	0.6	1.5708	-47.0337	-46.5808	0.6	1.5708	-4.6368	-9.41623	0.6	1.5708	
-31.4611	3.45014	0.6	1.5708	-5.66836	-42.0565	0.6	1.5708	-47.663	-47.2766	0.6	1.5708	-3.56655	-8.24261	0.6	1.5708	
-32.0392	4.79541	0.6	1.5708	-3.71188	-42.3442	0.6	1.5708	-48.1664	-47.8493	0.6	1.5708	-2.50418	-7.08506	0.6	1.5708	
-32.5921	6.15291	0.6	1.5708	-1.75931	-42.6397	0.6	1.5708	-48.5451	-48.3195	0.6	1.5708	-1.43778	-5.90752	0.6	1.5708	
-33.1567	7.50649	0.6	1.5708	0.165432	-42.9345	0.6	1.5708	-48.8441	-48.6756	0.6	1.5708	-0.379123	-4.75809	0.6	1.5708	
-33.7005	8.86423	0.6	1.5708	2.1104	-43.2525	0.6	1.5708	-49.0913	-48.9644	0.6	1.5708	0.707514	-3.57665	0.6	1.5708	
-34.2801	10.218	0.6	1.5708	4.06784	-43.5569	0.6	1.5708	-49.309	-49.1956	0.6	1.5708	1.79016	-2.39522	0.6	1.5708	
-34.8343	11.568	0.6	1.5708	6.01761	-43.8601	0.6	1.5708	-49.4592	-49.3924	0.6	1.5708	2.84887	-1.24182	0.6	1.5708	
-35.4078	12.9102	0.6	1.5708	7.93974	-44.138	0.6	1.5708	-49.6074	-49.538	0.6	1.5708	3.89962	-0.0924389	0.6	1.5708	
-35.9718	14.2607	0.6	1.5708	9.87799	-44.4475	0.6	1.5708	-49.7219	-49.6584	0.6	1.5708	4.95048	1.06489	0.6	1.5708	
-36.5387	15.5874	0.6	1.5708	11.8288	-44.7391	0.6	1.5708	-49.7935	-49.7467	0.6	1.5708	6.01759	2.21811	0.6	1.5708	
-37.1039	16.9144	0.6	1.5708	13.7798	-45.0416	0.6	1.5708	-49.8588	-49.8334	0.6	1.5708	7.0926	3.38337	0.6	1.5708	
-37.6473	18.2698	0.6	1.5708	15.7234	-45.3144	0.6	1.5708	-49.8908	-49.8454	0.6	1.5708	8.15557	4.55265	0.6	1.5708	
-38.2021	19.6213	0.6	1.5708	17.683	-45.5949	0.6	1.5708	-49.9228	-49.8774	0.6	1.5708	9.21079	5.72182	0.6	1.5708	
-38.7597	20.945	0.6	1.5708	19.6148	-45.8986	0.6	1.5708	-49.9428	-49.8934	0.6	1.5708	10.2824	6.86681	0.6	1.5708	
-39.3275	22.2811	0.6	1.5708	21.5554	-46.1797	0.6	1.5708	-49.9588	-49.9334	0.6	1.5708	11.3417	8.03194	0.6	1.5708	
-39.8608	23.6417	0.6	1.5708	23.5002	-46.4836	0.6	1.5708	-49.9748	-49.9734	0.6	1.5708	12.4252	9.18895	0.6	1.5708	
-40.3978	24.9983	0.6	1.5708	25.4339	-46.7805	0.6	1.5708	-50.0148	-49.9934	0.6	1.5708	13.5084	10.3541	0.6	1.5708	
-40.9419	26.3231	0.6	1.5708	27.3884	-47.0662	0.6	1.5708	-50.0228	-50.0254	0.6	1.5708	14.5714	11.4994	0.6	1.5708	
-41.4762	27.6762	0.6	1.5708	29.3436	-47.3374	0.6	1.5708	-50.0268	-50.0614	0.6	1.5708	15.6262	12.6808	0.6	1.5708	
-42.0375	29.0336	0.6	1.5708	31.3072	-47.599	0.6	1.5708	-50.0348	-50.1014	0.6	1.5708	16.6897	13.8538	0.6	1.5708	
-42.5962	30.3834	0.6	1.5708	33.271	-47.8838	0.6	1.5708	-50.0708	-50.1134	0.6	1.5708	17.7696	15.0347	0.6	1.5708	
-43.1239	31.7338	0.6	1.5708	35.2077	-48.1448	0.6	1.5708	-50.1068	-50.1334	0.6	1.5708	18.8537	16.2114	0.6	1.5708	
-43.6624	33.0804	0.6	1.5708	37.161	-48.4118	0.6	1.5708	-50.1228	-50.1414	0.6	1.5708	19.9218	17.3882	0.6	1.5708	
-44.1824	34.4195	0.6	1.5708	39.1231	-48.6675	0.6	1.5708	-50.1428	-50.1734	0.6	1.5708	20.9903	18.5528	0.6	1.5708	
-44.733	35.7668	0.6	1.5708	41.0817	-48.9369	0.6	1.5708	-50.1748	-50.1854	0.6	1.5708	22.051	19.7012	0.6	1.5708	
-45.2673	37.111	0.6	1.5708	42.8614	-49.1735	0.6	1.5708	-50.2108	-50.1894	0.6	1.5708	23.1237	20.8738	0.6	1.5708	
-45.7939	38.4438	0.6	1.5708	44.2571	-49.3708	0.6	1.5708	-50.2468	-50.2054	0.6	1.5708	24.1846	22.0181	0.6	1.5708	
-46.3244	39.7814	0.6	1.5708	45.4017	-49.5087	0.6	1.5708	-50.2214	-50.1923	0.6	1.5708	25.2573	23.1866	0.6	1.5708	
-46.8534	41.128	0.6	1.5708	46.2813	-49.6349	0.6	1.5708	-50.2574	-50.2243	0.6	1.5708	26.3382	24.359	0.6	1.5708	
-47.3439	42.4917	0.6	1.5708	46.9891	-49.7479	0.6	1.5708	-50.218	-50.1954	0.6	1.5708	27.3912	25.5074	0.6	1.5708	
-47.8692	43.8316	0.6	1.5708	47.5713	-49.8344	0.6	1.5708	-50.222	-50.2074	0.6	1.5708	28.4484	26.6636	0.6	1.5708	
-48.3314	45.0333	0.6	1.5708	48.017	-49.8835	0.6	1.5708	-50.23	-50.2194	0.6	1.5708	29.5179	27.8437	0.6	1.5708	
-48.6971	46.0027	0.6	1.5708	48.3896	-49.9268	0.6	1.5708	-50.188	-50.2115	0.6	1.5708	30.5802	29.0195	0.6	1.5708	
-48.9617	46.7861	0.6	1.5708	48.6717	-49.9574	0.6	1.5708	-50.212	-50.2515	0.6	1.5708	31.6715	30.1788	0.6	1.5708	
-49.1893	47.4049	0.6	1.5708	48.9213	-49.9819	0.6	1.5708	-50.1976	-50.2052	0.6	1.5708	32.762	31.3424	0.6	1.5708	
-49.3835	47.8879	0.6	1.5708	49.1091	-50.0256	0.6	1.5708	-50.2016	-50.2092	0.6	1.5708	33.8199	32.4984	0.6	1.5708	
-49.5308	48.2903	0.6	1.5708	49.2793	-50.0404	0.6	1.5708	-50.2136	-50.2372	0.6	1.5708	34.8862	33.6741	0.6	1.5708	
-49.6286	48.6123	0.6	1.5708	49.4034	-50.0604	0.6	1.5708	-50.1789	-50.2058	0.6	1.5708	35.9416	34.8293	0.6	1.5708	
-49.7309	48.8738	0.6	1.5708	49.4867	-50.0563	0.6	1.5708	-50.1909	-50.2458	0.6	1.5708	37.0177	35.9762	0.6	1.5708	
-49.8207	49.0591	0.6	1.5708	49.5614	-50.085	0.6	1.5708	-50.2309	-50.2698	0.6	1.5708	38.0931	37.1355	0.6	1.5708	
-49.8886	49.2232	0.6	1.5708	49.6451	-50.072	0.6	1.5708	-50.1887	-50.2398	0.6	1.5708	39.1843	38.3108	0.6	1.5708	
-49.9469	49.3626	0.6	1.5708	49.6881	-50.0616	0.6	1.5708	-50.2167	-50.2678	0.6	1.5708	40.2553	39.4782	0.6	1.5708	
-49.9935	49.4701	0.6	1.5708	49.7345	-50.0853	0.6	1.5708	-50.1854	-50.2463	0.6	1.5708	41.319	40.6573	0.6	1.5708	
-50.0268	49.5681	0.6	1.5708	49.6985	-50.1173	0.6	1.5708	-50.2094	-50.2583	0.6	1.5708	42.4093	41.8232	0.6	1.5708	
-50.0494	49.6424	0.6	1.5708	49.7468	-50.1258	0.6	1.5708	-50.1955	-50.2186	0.6	1.5708	43.4748	42.9855	0.6	1.5708	
-50.0675	49.702	0.6	1.5708	49.7308	-50.1338	0.6	1.5708	-50.2315	-50.2466	0.6	1.5708	44.5579	44.143	0.6	1.5708	
-50.1075	49.674	0.6	1.5708	49.7108	-50.1418	0.6	1.5708	-50.2052	-50.2373	0.6	1.5708	45.6423	45.3104	0.6	1.5708	
-50.094	49.6992	0.6	1.5708	49.7366	-50.1375	0.6	1.5708	-50.2092	-50.2773	0.6	1.5708	46.4778	46.2163	0.6	1.5708	
-50.134	49.6592	0.6	1.5708	49.7206	-50.1655	0.6	1.5708	-50.1713	-50.2618	0.6	1.5708	47.1743	46.9451	0.6	1.5708	
-50.1152	49.7153	0.6	1.5708	49.7485	-50.1684	0.6	1.5708	-50.2113	-50.3018	0.6	1.5708	47.7194	47.516	0.6	1.5708	
-50.1432	49.6793	0.6	1.5708	49.7405	-50.2084	0.6	1.5708	-50.2051	-50.2535	0.6	1.5708	48.1715	47.9768	0.6	1.5708	
-50.1546	49.7155	0.6	1.5708	49.7724	-50.1707	0.6	1.5708	-50.1881	-50.2108	0.6	1.5708	48.5132	48.3655	0.6	1.5708	
-50.1277	49.7404	0.6	1.5708	49.7684	-50.2107	0.6	1.5708	-50.2161	-50.2508	0.6	1.5708	48.7826	48.6644	0.6	1.5708	
-50.1397	49.7364	0.6	1.5708	49.7444	-50.2147	0.6	1.5708	-50.1768	-50.2366	0.6	1.5708	49.0221	48.9075	0.6	1.5708	
-50.1717	49.6964	0.6	1.5708	49.7795	-50.1918	0.6	1.5708	-50.1809	-50.2566	0.6	1.5708	49.2017	49.09	0.6	1.5708	
-50.1733	49.7331	0.6	1.5708	49.7515	-50.2038	0.6	1.5708	-50.2129	-50.2686	0.6	1.5708	49.3333	49.244	0.6	1.5708	
-50.1427	49.7545	0.6	1.5708	49.7772	-50.187	0.6	1.5708	-50.1943	-50.2189	0.6	1.5708	49.4627	49.3672	0.6	1.5708	
-50.1507	49.7265	0.6	1.5708	49.7452	-50.191	0.6	1.5708	-50.2143	-50.2429	0.6	1.5708	49.5421	49.4898	0.6	1.5708	
